 29700	1.000
 29800	1.000
 29900	1.000
 30000	1.000
 30100	1.000
 30200	1.000
 30300	1.000
 30400	1.000
 30500	1.000
 30600	1.000
 30700	1.000
 30800	1.000
 30900	1.000
 31000	1.000
 31100	1.000
 31200	1.000
 31300	1.000
 31400	1.000
 31500	1.000
 31600	1.000
 31700	1.000
 31800	1.000
 31900	1.000
 32000	1.000
 32100	1.000
 32200	1.000
 32300	1.000
 32400	1.000
 32500	1.000
 32600	1.000
 32700	1.000
 32800	1.000
 32900	1.000
 33000	1.000
 33100	1.000
 33200	1.000
 33300	1.000
 33400	1.000
 33500	1.000
 33600	1.000
 33700	1.000
 33800	1.000
 33900	1.000
 34000	1.000
 34100	1.000
 34200	1.000
 34300	1.000
 34400	1.000
 34500	1.000
 34600	1.000
 34700	1.000
 34800	1.000
 34900	1.000
 35000	1.000
 35100	1.000
 35200	1.000
 35300	1.000
 35400	1.000
 35500	1.000
 35600	1.000
 35700	1.000
 35800	1.000
 35900	1.000
 36000	1.000
 36100	1.000
 36200	1.000
 36300	1.000
 36400	1.000
 36500	1.000
 36600	1.000
 36700	1.000
 36800	1.000
 36900	1.000
 37000	1.000
 37100	1.000
 37200	1.000
 37300	1.000
 37400	1.000
 37500	1.000
 37600	1.000
 37700	1.000
 37800	1.000
 37900	1.000
 38000	1.000
 38100	1.000
 38200	1.000
 38300	1.000
 38400	1.000
 38500	1.000
 38600	1.000
 38700	1.000
 38800	1.000
 38900	1.000
 39000	1.000
 39100	1.000
 39200	1.000
 39300	1.000
 39400	1.000
 39500	1.000
 39600	1.000
 39700	1.000
 39800	1.000
 39900	1.000
 40000	1.000
 40100	1.000
 40200	1.000
 40300	1.000
 40400	1.000
 40500	1.000
 40600	1.000
 40700	1.000
 40800	1.000
 40900	1.000
 41000	1.000
 41100	1.000
 41200	1.000
 41300	1.000
 41400	1.000
 41500	1.000
 41600	1.000
 41700	1.000
 41800	1.000
 41900	1.000
 42000	1.000
 42100	1.000
 42200	1.000
 42300	1.000
 42400	1.000
 42500	1.000
 42600	1.000
 42700	1.000
 42800	1.000
 42900	1.000
 43000	1.000
 43100	1.000
 43200	1.000
 43300	1.000
 43400	1.000
 43500	1.000
 43600	1.000
 43700	1.000
 43800	1.000
 43900	1.000
 44000	1.000
 44100	1.000
 44200	1.000
 44300	1.000
 44400	1.000
 44500	1.000
 44600	1.000
 44700	1.000
 44800	1.000
 44900	1.000
 45000	1.000
 45100	1.000
 45200	1.000
 45300	1.000
 45400	1.000
 45500	1.000
 45600	1.000
 45700	1.000
 45800	1.000
 45900	1.000
 46000	1.000
 46100	1.000
 46200	1.000
 46300	1.000
 46400	1.000
 46500	1.000
 46600	1.000
 46700	1.000
 46800	1.000
 46900	1.000
 47000	1.000
 47100	1.000
 47200	1.000
 47300	1.000
 47400	1.000
 47500	1.000
 47600	1.000
 47700	1.000
 47800	1.000
 47900	1.000
 48000	1.000
 48100	1.000
 48200	1.000
 48300	1.000
 48400	1.000
 48500	1.000
 48600	1.000
 48700	1.000
 48800	1.000
 48900	1.000
 49000	1.000
 49100	1.000
 49200	1.000
 49300	1.000
 49400	1.000
 49500	1.000
 49600	1.000
 49700	1.000
 49800	1.000
 49900	1.000
 50000	1.000
 50100	1.000
 50200	1.000
 50300	1.000
 50400	1.000
 50500	1.000
 50600	1.000
 50700	1.000
 50800	1.000
 50900	1.000
 51000	1.000
 51100	1.000
 51200	1.000
 51300	1.000
 51400	1.000
 51500	1.000
 51600	1.000
 51700	1.000
 51800	1.000
 51900	1.000
 52000	1.000
 52100	1.000
 52200	1.000
 52300	1.000
 52400	1.000
 52500	1.000
 52600	1.000
 52700	1.000
 52800	1.000
 52900	1.000
 53000	1.000
 53100	1.000
 53200	1.000
 53300	1.000
 53400	1.000
 53500	1.000
 53600	1.000
 53700	1.000
 53800	1.000
 53900	1.000
 54000	1.000
 54100	1.000
 54200	1.000
 54300	1.000
 54400	1.000
 54500	1.000
 54600	1.000
 54700	1.000
 54800	1.000
 54900	1.000
 55000	1.000
 55100	1.000
 55200	1.000
 55300	1.000
 55400	1.000
 55500	1.000
 55600	1.000
 55700	1.000
 55800	1.000
 55900	1.000
 56000	1.000
 56100	1.000
 56200	1.000
 56300	1.000
 56400	1.000
 56500	1.000
 56600	1.000
 56700	1.000
 56800	1.000
 56900	1.000
 57000	1.000
 57100	1.000
 57200	1.000
 57300	1.000
 57400	1.000
 57500	1.000
 57600	1.000
 57700	1.000
 57800	1.000
 57900	1.000
 58000	1.000
 58100	1.000
 58200	1.000
 58300	1.000
 58400	1.000
 58500	1.000
 58600	1.000
 58700	1.000
 58800	1.000
 58900	1.000
 59000	1.000
 59100	1.000
 59200	1.000
 59300	1.000
 59400	1.000
 59500	1.000
 59600	1.000
 59700	1.000
 59800	1.000
 59900	1.000
 60000	1.000
 60100	1.000
 60200	1.000
 60300	1.000
 60400	1.000
 60500	1.000
 60600	1.000
 60700	1.000
 60800	1.000
 60900	1.000
 61000	1.000
 61100	1.000
 61200	1.000
 61300	1.000
 61400	1.000
 61500	1.000
 61600	1.000
 61700	1.000
 61800	1.000
 61900	1.000
 62000	1.000
 62100	1.000
 62200	1.000
 62300	1.000
 62400	1.000
 62500	1.000
 62600	1.000
 62700	1.000
 62800	1.000
 62900	1.000
 63000	1.000
 63100	1.000
 63200	1.000
 63300	1.000
 63400	1.000
 63500	1.000
 63600	1.000
 63700	1.000
 63800	1.000
 63900	1.000
 64000	1.000
 64100	1.000
 64200	1.000
 64300	1.000
 64400	1.000
 64500	1.000
 64600	1.000
 64700	1.000
 64800	1.000
 64900	1.000
 65000	1.000
 65100	1.000
 65200	1.000
 65300	1.000
 65400	1.000
 65500	1.000
 65600	1.000
 65700	1.000
 65800	1.000
 65900	1.000
 66000	1.000
 66100	1.000
 66200	1.000
 66300	1.000
 66400	1.000
 66500	1.000
 66600	1.000
 66700	1.000
 66800	1.000
 66900	1.000
 67000	1.000
 67100	1.000
 67200	1.000
 67300	1.000
 67400	1.000
 67500	1.000
 67600	1.000
 67700	1.000
 67800	1.000
 67900	1.000
 68000	1.000
 68100	1.000
 68200	1.000
 68300	1.000
 68400	1.000
 68500	1.000
 68600	1.000
 68700	1.000
 68800	1.000
 68900	1.000
 69000	1.000
 69100	1.000
 69200	1.000
 69300	1.000
 69400	1.000
 69500	1.000
 69600	1.000
 69700	1.000
 69800	1.000
 69900	1.000
 70000	1.000
 70100	1.000
 70200	1.000
 70300	1.000
 70400	1.000
 70500	1.000
 70600	1.000
 70700	1.000
 70800	1.000
 70900	1.000
 71000	1.000
 71100	1.000
 71200	1.000
 71300	1.000
 71400	1.000
 71500	1.000
 71600	1.000
 71700	1.000
 71800	1.000
 71900	1.000
 72000	1.000
 72100	1.000
 72200	1.000
 72300	1.000
 72400	1.000
 72500	1.000
 72600	1.000
 72700	1.000
 72800	1.000
 72900	1.000
 73000	1.000
 73100	1.000
 73200	1.000
 73300	1.000
 73400	1.000
 73500	1.000
 73600	1.000
 73700	1.000
 73800	1.000
 73900	1.000
 74000	1.000
 74100	1.000
 74200	1.000
 74300	1.000
 74400	1.000
 74500	1.000
 74600	1.000
 74700	1.000
 74800	1.000
 74900	1.000
 75000	1.000
 75100	1.000
 75200	1.000
 75300	1.000
 75400	1.000
 75500	1.000
 75600	1.000
 75700	1.000
 75800	1.000
 75900	1.000
 76000	1.000
 76100	1.000
 76200	1.000
 76300	1.000
 76400	1.000
 76500	1.000
 76600	1.000
 76700	1.000
 76800	1.000
 76900	1.000
 77000	1.000
 77100	1.000
 77200	1.000
 77300	1.000
 77400	1.000
 77500	1.000
 77600	1.000
 77700	1.000
 77800	1.000
 77900	1.000
 78000	1.000
 78100	1.000
 78200	1.000
 78300	1.000
 78400	1.000
 78500	1.000
 78600	1.000
 78700	1.000
 78800	1.000
 78900	1.000
 79000	1.000
 79100	1.000
 79200	1.000
 79300	1.000
 79400	1.000
 79500	1.000
 79600	1.000
 79700	1.000
 79800	1.000
 79900	1.000
 80000	1.000
 80100	1.000
 80200	1.000
 80300	1.000
 80400	1.000
 80500	1.000
 80600	1.000
 80700	1.000
 80800	1.000
 80900	1.000
 81000	1.000
 81100	1.000
 81200	1.000
 81300	1.000
 81400	1.000
 81500	1.000
 81600	1.000
 81700	1.000
 81800	1.000
 81900	1.000
 82000	1.000
 82100	1.000
 82200	1.000
 82300	1.000
 82400	1.000
 82500	1.000
 82600	1.000
 82700	1.000
 82800	1.000
 82900	1.000
 83000	1.000
 83100	1.000
 83200	1.000
 83300	1.000
 83400	1.000
 83500	1.000
 83600	1.000
 83700	1.000
 83800	1.000
 83900	1.000
 84000	1.000
 84100	1.000
 84200	1.000
 84300	1.000
 84400	1.000
 84500	1.000
 84600	1.000
 84700	1.000
 84800	1.000
 84900	1.000
 85000	1.000
 85100	1.000
 85200	1.000
 85300	1.000
 85400	1.000
 85500	1.000
 85600	1.000
 85700	1.000
 85800	1.000
 85900	1.000
 86000	1.000
 86100	1.000
 86200	1.000
 86300	1.000
 86400	1.000
 86500	1.000
 86600	1.000
 86700	1.000
 86800	1.000
 86900	1.000
 87000	1.000
 87100	1.000
 87200	1.000
 87300	1.000
 87400	1.000
 87500	1.000
 87600	1.000
 87700	1.000
 87800	1.000
 87900	1.000
 88000	1.000
 88100	1.000
 88200	1.000
 88300	1.000
 88400	1.000
 88500	1.000
 88600	1.000
 88700	1.000
 88800	1.000
 88900	1.000
 89000	1.000
 89100	1.000
 89200	1.000
 89300	1.000
 89400	1.000
 89500	1.000
 89600	1.000
 89700	1.000
 89800	1.000
 89900	1.000
 90000	1.000
 90100	1.000
 90200	1.000
 90300	1.000
 90400	1.000
 90500	1.000
 90600	1.000
 90700	1.000
 90800	1.000
 90900	1.000
 91000	1.000
 91100	1.000
 91200	1.000
 91300	1.000
 91400	1.000
 91500	1.000
 91600	1.000
 91700	1.000
 91800	1.000
 91900	1.000
 92000	1.000
 92100	1.000
 92200	1.000
 92300	1.000
 92400	1.000
 92500	1.000
 92600	1.000
 92700	1.000
 92800	1.000
 92900	1.000
 93000	1.000
 93100	1.000
 93200	1.000
 93300	1.000
 93400	1.000
 93500	1.000
 93600	1.000
 93700	1.000
 93800	1.000
 93900	1.000
 94000	1.000
 94100	1.000
 94200	1.000
 94300	1.000
 94400	1.000
 94500	1.000
 94600	1.000
 94700	1.000
 94800	1.000
 94900	1.000
 95000	1.000
 95100	1.000
 95200	1.000
 95300	1.000
 95400	1.000
 95500	1.000
 95600	1.000
 95700	1.000
 95800	1.000
 95900	1.000
 96000	1.000
 96100	1.000
 96200	1.000
 96300	1.000
 96400	1.000
 96500	1.000
 96600	1.000
 96700	1.000
 96800	1.000
 96900	1.000
 97000	1.000
 97100	1.000
 97200	1.000
 97300	1.000
 97400	1.000
 97500	1.000
 97600	1.000
 97700	1.000
 97800	1.000
 97900	1.000
 98000	1.000
 98100	1.000
 98200	1.000
 98300	1.000
 98400	1.000
 98500	1.000
 98600	1.000
 98700	1.000
 98800	1.000
 98900	1.000
 99000	1.000
 99100	1.000
 99200	1.000
 99300	1.000
 99400	1.000
 99500	1.000
 99600	1.000
 99700	1.000
 99800	1.000
 99900	1.000
100000	1.000
