
#Surface 0 of 1 surfaces

# Contour 0, label:       60
-8.29223 -85.2139  55 
 0 -86.1439  55 
 8.14751 -93.2868  55 
 8.29223 -93.4292  55 
 20.0199 -97.7921  55 
 22.0057 -99.8106  55 
 24.2114 -109.11  55 
 24.1435 -119.707  55 
 24.8345 -129.057  55 
 20.3896 -140.54  55 
 20.0199 -141.301  55 
 8.29223 -145.611  55 
 0 -144.894  55 
-6.01203 -149.74  55 
-8.29223 -152.083  55 
-10.385 -149.888  55 
-20.0199 -142.192  55 
-21.0566 -140.495  55 
-24.3605 -128.906  55 
-25.0984 -120.788  55 
-25.3635 -109.886  55 

-20.3896  140.54  55 
-20.0199  141.301  55 
-8.29223  145.611  55 
 0  144.894  55 
 6.01203  149.74  55 
 8.29223  152.083  55 
 10.385  149.888  55 
 20.0199  142.192  55 
 21.0566  140.495  55 
 24.3605  128.906  55 
 25.0984  120.788  55 
 25.3635  109.886  55 
 20.0199  100.434  55 
 18.018  99.507  55 
 16.1309  91.5177  55 
 8.29223  85.2139  55 
 0  86.1439  55 
-8.14751  93.2868  55 
-8.29223  93.4292  55 
-20.0199  97.7921  55 
-22.0057  99.8106  55 
-24.2114  109.11  55 
-24.1435  119.707  55 
-24.8345  129.057  55 
-20.3896  140.54  55 

-29.8679 -1.27303  55 
-29.3577  0.323144  55 
-26.9444  9.79654  55 
-22.5988  19.3367  55 
-20.0199  28.436  55 
-8.29223  28.7625  55 
 0  38.531  55 
 6.98302  31.4731  55 
 8.29223  29.2661  55 
 20.0199  21.8446  55 
 22.3096  19.5368  55 
 29.3577  12.1165  55 
 30.1994  10.7317  55 
 29.8679  1.27303  55 
 29.3577 -0.323144  55 
 26.9444 -9.79654  55 
 22.5988 -19.3367  55 
 20.0199 -28.436  55 
 8.29223 -28.7625  55 
 0 -38.531  55 
-6.98302 -31.4731  55 
-8.29223 -29.2661  55 
-20.0199 -21.8446  55 
-22.3096 -19.5368  55 
-29.3577 -12.1165  55 
-30.1994 -10.7317  55 
-29.8679 -1.27303  55 

-141.746 -111.359  55 
-140.62 -108.858  55 
-135.171 -101.452  55 
-128.484 -94.1423  55 
-119.893 -100.543  55 
-119.76 -100.734  55 
-109.648 -108.184  55 
-99.8443 -101.517  55 
-99.8135 -101.511  55 
-99.7981 -101.521  55 
-95.3488 -111.847  55 
-94.3669 -122.879  55 
-94.641 -132.657  55 
-99.8135 -135.846  55 
-109.648 -133.259  55 
-119.76 -132.814  55 
-124.899 -140.495  55 
-128.484 -145.779  55 
-135.106 -140.331  55 
-139.502 -133.806  55 
-140.62 -132.141  55 
-143.476 -121.011  55 
-141.746 -111.359  55 

-143.882 -0.379023  55 
-140.62  10.3243  55 
-140.251  11.5349  55 
-133.66  18.2808  55 
-128.484  23.628  55 
-119.76  21.2395  55 
-112.29  17.8076  55 
-109.648  14.8544  55 
-99.9859  17.8594  55 
-99.8135  17.8892  55 
-99.7378  17.8668  55 
-92.0377  10.6472  55 
-90.8258  6.02031  55 
-89.0342 -2.07308  55 
-90.8258 -9.31191  55 
-96.2774 -12.1648  55 
-99.8135 -13.8386  55 
-104.37 -20.7548  55 
-109.648 -22.3475  55 
-117.233 -22.8363  55 
-119.76 -22.4318  55 
-122.874 -23.8828  55 
-128.484 -26.0594  55 
-130.57 -23.7694  55 
-140.62 -11.0477  55 
-142.098 -8.9005  55 
-143.882 -0.379023  55 

-142.218  129.52  55 
-140.62  135.388  55 
-128.484  138.247  55 
-119.76  133.518  55 
-109.648  138.318  55 
-99.8135  132.369  55 
-91.8941  128.731  55 
-99.5886  120.939  55 
-99.8135  118.879  55 
-104.094  108.805  55 
-109.648  104.874  55 
-119.76  105.711  55 
-125.817  102.092  55 
-128.484  99.2286  55 
-132.903  102.067  55 
-140.62  105.829  55 
-141.79  108.731  55 
-140.746  121.272  55 
-142.218  129.52  55 


# Contour 2, label:       50
 166.164 -121.047  50 
 171.941 -111.17  50 
 174.531 -120.823  50 
 171.941 -123.865  50 
 166.164 -121.047  50 

 128.053  63.0267  50 
 128.484  66.8089  50 
 128.902  62.9638  50 
 128.484  60.9915  50 
 128.053  63.0267  50 

 76.8651 -110.488  50 
 78.0628 -103.594  50 
 78.9069 -100.826  50 
 90.787 -89.5597  50 
 90.8258 -89.4699  50 
 99.8135 -89.8054  50 
 109.648 -83.6792  50 
 119.76 -80.5665  50 
 120.867 -79.3178  50 
 128.484 -72.9084  50 
 136.439 -80.4167  50 
 140.62 -86.8265  50 
 141.13 -88.9356  50 
 148.116 -99.8832  50 
 150.24 -105.938  50 
 152.836 -108.235  50 
 154.181 -120.007  50 
 150.24 -125.943  50 
 149.767 -128.597  50 
 147.742 -140.164  50 
 142.725 -149.342  50 
 140.62 -152.463  50 
 131.933 -159.691  50 
 128.484 -169.874  50 
 125.8 -159.861  50 
 119.76 -153.721  50 
 109.648 -154.459  50 
 101.627 -149.93  50 
 99.8135 -149.094  50 
 90.8258 -144.731  50 
 82.6228 -138.821  50 
 78.0628 -131.453  50 
 76.1816 -129.508  50 
 73.9477 -120.891  50 
 76.8651 -110.488  50 

 76.7534  21.2276  50 
 78.0628  22.3876  50 
 90.8258  29.0168  50 
 95.017  32.7954  50 
 99.8135  36.8069  50 
 107.307  40.2169  50 
 109.648  41.4293  50 
 114.085  40.2846  50 
 119.76  38.5159  50 
 121.728  40.8917  50 
 128.484  48.9903  50 
 135.729  41.3348  50 
 140.62  32.6871  50 
 143.192  29.9857  50 
 150.24  25.4927  50 
 154.17  20.2297  50 
 159.231  12.4835  50 
 162.265  10.323  50 
 166.785 -0.144374  50 
 159.231 -7.58864  50 
 157.82 -9.65936  50 
 153.687 -18.0528  50 
 150.24 -20.5584  50 
 141.909 -31.725  50 
 140.62 -37.0686  50 
 137.617 -39.2828  50 
 128.484 -42.2412  50 
 119.76 -42.0796  50 
 109.648 -40.193  50 
 109.349 -40.0426  50 
 99.8135 -36.7699  50 
 90.8258 -29.9153  50 
 89.0104 -28.0648  50 
 79.7474 -19.9908  50 
 78.0628 -16.8254  50 
 71.9842 -8.86949  50 
 68.4131  3.4365  50 
 71.7559  11.9664  50 
 76.7534  21.2276  50 

 65.3696  129.683  50 
 68.2762  136.14  50 
 74.9138  139.882  50 
 78.0628  140.212  50 
 90.8258  145.97  50 
 97.191  150.312  50 
 99.8135  153.431  50 
 109.648  160.276  50 
 119.76  155.225  50 
 126.369  162.286  50 
 128.484  166.247  50 
 131.069  161.91  50 
 140.62  151.717  50 
 141.465  150.7  50 
 147.478  141.44  50 
 150.24  132.077  50 
 152.693  131.734  50 
 159.231  123.374  50 
 160.797  120.507  50 
 161.306  111.933  50 
 159.231  110.07  50 
 155.139  110.874  50 
 150.24  113.521  50 
 149.368  110.002  50 
 147.625  101.179  50 
 143.946  91.1951  50 
 140.62  85.2268  50 
 137.265  81.1821  50 
 128.484  72.505  50 
 119.76  78.653  50 
 109.648  79.9578  50 
 106.628  82.4225  50 
 99.8135  86.8323  50 
 90.8258  89.0259  50 
 88.2351  92.1769  50 
 78.0628  98.0915  50 
 68.2762  101.648  50 
 67.7126  103.267  50 
 68.2762  107.413  50 
 69.2761  109.729  50 
 68.2762  110.724  50 
 63.9034  120.964  50 
 65.3696  129.683  50 

-44.0609 -104.096  50 
-40.4375 -99.1058  50 
-29.3577 -93.0881  50 
-28.4193 -91.7388  50 
-24.4382 -81.1129  50 
-20.0199 -74.0478  50 
-16.2453 -72.2212  50 
-8.29223 -62.8959  50 
 0 -60.4832  50 
 6.50369 -69.5816  50 
 8.29223 -71.557  50 
 15.4402 -70.6059  50 
 20.0199 -68.4149  50 
 20.3796 -71.0437  50 
 20.3771 -79.6517  50 
 27.0206 -90.5573  50 
 29.3577 -92.9536  50 
 40.4375 -98.495  50 
 41.378 -99.901  50 
 44.9845 -109.789  50 
 47.6619 -118.73  50 
 45.5936 -130.39  50 
 43.6434 -139.208  50 
 40.4375 -143.74  50 
 29.3577 -144.032  50 
 25.7838 -150.2  50 
 21.3386 -158.769  50 
 20.0199 -161.897  50 
 8.29223 -169.695  50 
 0 -168.372  50 
-5.19207 -169.407  50 
-8.29223 -171.872  50 
-14.1357 -169.344  50 
-20.0199 -167.197  50 
-21.99 -161.355  50 
-24.0253 -151.729  50 
-29.3577 -143.519  50 
-40.4375 -146.112  50 
-42.5256 -141.393  50 
-45.0155 -131.475  50 
-47.2606 -122.385  50 
-46.4602 -111.003  50 
-44.0609 -104.096  50 

-43.6434  139.208  50 
-40.4375  143.74  50 
-29.3578  144.032  50 
-25.7838  150.2  50 
-21.3386  158.769  50 
-20.0199  161.897  50 
-8.29223  169.695  50 
 0  168.372  50 
 5.19207  169.407  50 
 8.29223  171.872  50 
 14.1357  169.344  50 
 20.0199  167.197  50 
 21.99  161.355  50 
 24.0253  151.729  50 
 29.3577  143.519  50 
 40.4375  146.112  50 
 42.5256  141.393  50 
 45.0155  131.475  50 
 47.2606  122.385  50 
 46.4602  111.003  50 
 44.0609  104.096  50 
 40.4375  99.1058  50 
 29.3577  93.0881  50 
 28.4193  91.7388  50 
 24.4382  81.1129  50 
 20.0199  74.0478  50 
 16.2453  72.2212  50 
 8.29223  62.8959  50 
 0  60.4832  50 
-6.50369  69.5816  50 
-8.29223  71.557  50 
-15.4402  70.6059  50 
-20.0199  68.4149  50 
-20.3796  71.0437  50 
-20.3771  79.6517  50 
-27.0206  90.5573  50 
-29.3577  92.9536  50 
-40.4375  98.495  50 
-41.378  99.901  50 
-44.9845  109.789  50 
-47.6619  118.73  50 
-45.5936  130.39  50 
-43.6434  139.208  50 

-50.0794  6.58554  50 
-49.839  6.77036  50 
-43.5944  19.3285  50 
-40.4375  21.5779  50 
-29.3577  26.7424  50 
-27.9546  29.2936  50 
-23.017  40.7462  50 
-21.4793  49.0387  50 
-20.0199  54.1223  50 
-13.0731  49.972  50 
-8.29223  47.4504  50 
-6.26185  50.4998  50 
 0  57.56  50 
 8.29223  60.0367  50 
 15.7233  50.5836  50 
 20.0199  46.6485  50 
 23.6759  40.2302  50 
 27.8165  31.5342  50 
 29.3577  29.9776  50 
 37.5609  21.1662  50 
 40.4375  16.3017  50 
 44.8657  11.1893  50 
 49.839  6.14105  50 
 54.6893  1.26237  50 
 50.0794 -6.58554  50 
 49.839 -6.77036  50 
 43.5944 -19.3285  50 
 40.4375 -21.5779  50 
 29.3578 -26.7424  50 
 27.9546 -29.2936  50 
 23.017 -40.7462  50 
 21.4793 -49.0387  50 
 20.0199 -54.1223  50 
 13.0731 -49.972  50 
 8.29223 -47.4504  50 
 6.26185 -50.4998  50 
 0 -57.56  50 
-8.29223 -60.0367  50 
-15.7233 -50.5836  50 
-20.0199 -46.6485  50 
-23.6759 -40.2302  50 
-27.8165 -31.5342  50 
-29.3577 -29.9776  50 
-37.5609 -21.1662  50 
-40.4375 -16.3017  50 
-44.8657 -11.1893  50 
-49.839 -6.14105  50 
-54.6893 -1.26237  50 
-50.0794  6.58554  50 

-128.902 -62.9638  50 
-128.484 -60.9915  50 
-128.053 -63.0267  50 
-128.484 -66.8089  50 
-128.902 -62.9638  50 

-154.181  120.007  50 
-150.24  125.943  50 
-149.767  128.597  50 
-147.742  140.164  50 
-142.725  149.342  50 
-140.62  152.463  50 
-131.933  159.691  50 
-128.484  169.874  50 
-125.8  159.861  50 
-119.76  153.721  50 
-109.648  154.459  50 
-101.627  149.93  50 
-99.8135  149.094  50 
-90.8258  144.731  50 
-82.6228  138.821  50 
-78.0628  131.453  50 
-76.1816  129.508  50 
-73.9477  120.891  50 
-76.8651  110.488  50 
-78.0628  103.594  50 
-78.9069  100.826  50 
-90.787  89.5597  50 
-90.8258  89.4699  50 
-99.8135  89.8054  50 
-109.648  83.6792  50 
-119.76  80.5665  50 
-120.867  79.3178  50 
-128.484  72.9084  50 
-136.439  80.4167  50 
-140.62  86.8265  50 
-141.13  88.9356  50 
-148.116  99.8832  50 
-150.24  105.938  50 
-152.836  108.235  50 
-154.181  120.007  50 

-161.306 -111.933  50 
-159.231 -110.07  50 
-155.139 -110.874  50 
-150.24 -113.521  50 
-149.368 -110.002  50 
-147.625 -101.179  50 
-143.946 -91.1951  50 
-140.62 -85.2268  50 
-137.265 -81.1821  50 
-128.484 -72.505  50 
-119.76 -78.653  50 
-109.648 -79.9578  50 
-106.628 -82.4225  50 
-99.8135 -86.8323  50 
-90.8258 -89.0259  50 
-88.2351 -92.1769  50 
-78.0628 -98.0915  50 
-68.2762 -101.648  50 
-67.7126 -103.267  50 
-68.2762 -107.413  50 
-69.2761 -109.729  50 
-68.2762 -110.724  50 
-63.9034 -120.964  50 
-65.3696 -129.683  50 
-68.2762 -136.14  50 
-74.9138 -139.882  50 
-78.0628 -140.212  50 
-90.8258 -145.97  50 
-97.191 -150.312  50 
-99.8135 -153.431  50 
-109.648 -160.276  50 
-119.76 -155.225  50 
-126.369 -162.286  50 
-128.484 -166.247  50 
-131.069 -161.91  50 
-140.62 -151.717  50 
-141.465 -150.7  50 
-147.478 -141.44  50 
-150.24 -132.077  50 
-152.693 -131.734  50 
-159.231 -123.374  50 
-160.797 -120.507  50 
-161.306 -111.933  50 

-166.785  0.144374  50 
-159.231  7.58864  50 
-157.82  9.65936  50 
-153.687  18.0528  50 
-150.24  20.5584  50 
-141.909  31.725  50 
-140.62  37.0686  50 
-137.617  39.2828  50 
-128.484  42.2412  50 
-119.76  42.0796  50 
-109.648  40.193  50 
-109.349  40.0426  50 
-99.8135  36.7699  50 
-90.8258  29.9153  50 
-89.0104  28.0648  50 
-79.7474  19.9908  50 
-78.0628  16.8254  50 
-71.9842  8.86949  50 
-68.4131 -3.4365  50 
-71.7559 -11.9664  50 
-76.7534 -21.2276  50 
-78.0628 -22.3876  50 
-90.8258 -29.0168  50 
-95.017 -32.7954  50 
-99.8135 -36.8069  50 
-107.307 -40.2169  50 
-109.648 -41.4293  50 
-114.085 -40.2846  50 
-119.76 -38.5159  50 
-121.728 -40.8917  50 
-128.484 -48.9903  50 
-135.729 -41.3348  50 
-140.62 -32.6871  50 
-143.192 -29.9857  50 
-150.24 -25.4927  50 
-154.17 -20.2297  50 
-159.231 -12.4835  50 
-162.265 -10.323  50 
-166.785  0.144374  50 

-174.531  120.823  50 
-171.941  123.865  50 
-166.164  121.047  50 
-171.941  111.17  50 
-174.531  120.823  50 


# Contour 3, label:       45
 35.9381  72.3274  45 
 40.4375  77.3343  45 
 45.7912  82.3031  45 
 49.839  86.4076  45 
 54.3395  91.3422  45 
 59.5194  98.7161  45 
 61.6087  91.9316  45 
 68.2762  85.1864  45 
 78.0628  83.7335  45 
 79.327  81.5889  45 
 84.4676  72.9049  45 
 90.8258  66.2699  45 
 93.62  62.4612  45 
 90.8258  55.0952  45 
 88.8457  51.8877  45 
 80.7338  40.7921  45 
 78.0628  37.2429  45 
 68.5101  32.3855  45 
 68.2762  32.2269  45 
 59.5194  26.5017  45 
 53.3397  30.8605  45 
 49.839  33.6965  45 
 43.0818  40.5726  45 
 40.4375  44.69  45 
 35.9266  50.5426  45 
 29.4386  60.3835  45 
 35.9381  72.3274  45 

 28.5404 -50.1814  45 
 29.3577 -47.1651  45 
 37.7459 -41.7015  45 
 40.4375 -40.4832  45 
 49.839 -30.3312  45 
 50.1576 -29.8054  45 
 59.5194 -23.6961  45 
 68.2762 -28.5323  45 
 70.922 -30.0471  45 
 78.0628 -34.6258  45 
 83.8109 -40.3803  45 
 90.4841 -49.5235  45 
 90.8258 -50.005  45 
 96.9011 -60.1997  45 
 90.8258 -65.3642  45 
 87.1555 -70.3166  45 
 84.2362 -78.8859  45 
 80.45 -89.983  45 
 78.0628 -92.1613  45 
 68.2762 -91.3625  45 
 62.6384 -100.001  45 
 59.5194 -108.844  45 
 54.7967 -99.6937  45 
 49.839 -95.2473  45 
 46.6054 -90.0327  45 
 40.4375 -79.0197  45 
 40.1203 -78.7623  45 
 29.3577 -73.5905  45 
 27.64 -70.49  45 
 28.3708 -60.6511  45 
 28.5404 -50.1814  45 

-93.62 -62.4612  45 
-90.8258 -55.0952  45 
-88.8457 -51.8877  45 
-80.7338 -40.7921  45 
-78.0628 -37.2429  45 
-68.5101 -32.3855  45 
-68.2762 -32.2269  45 
-59.5194 -26.5017  45 
-53.3397 -30.8605  45 
-49.839 -33.6965  45 
-43.0818 -40.5726  45 
-40.4375 -44.69  45 
-35.9266 -50.5426  45 
-29.4386 -60.3835  45 
-35.9381 -72.3274  45 
-40.4375 -77.3343  45 
-45.7912 -82.3031  45 
-49.839 -86.4076  45 
-54.3395 -91.3422  45 
-59.5194 -98.7161  45 
-61.6087 -91.9316  45 
-68.2762 -85.1864  45 
-78.0628 -83.7335  45 
-79.327 -81.5889  45 
-84.4676 -72.9049  45 
-90.8258 -66.2699  45 
-93.62 -62.4612  45 

-96.9011  60.1997  45 
-90.8258  65.3642  45 
-87.1555  70.3166  45 
-84.2362  78.8859  45 
-80.45  89.983  45 
-78.0628  92.1613  45 
-68.2762  91.3625  45 
-62.6384  100.001  45 
-59.5194  108.844  45 
-54.7967  99.6937  45 
-49.839  95.2473  45 
-46.6054  90.0327  45 
-40.4375  79.0197  45 
-40.1203  78.7623  45 
-29.3578  73.5905  45 
-27.64  70.49  45 
-28.3708  60.6511  45 
-28.5404  50.1814  45 
-29.3577  47.1651  45 
-37.7459  41.7015  45 
-40.4375  40.4832  45 
-49.839  30.3312  45 
-50.1576  29.8054  45 
-59.5194  23.6961  45 
-68.2762  28.5323  45 
-70.922  30.0471  45 
-78.0628  34.6258  45 
-83.8109  40.3803  45 
-90.4841  49.5235  45 
-90.8258  50.005  45 
-96.9011  60.1997  45 

 180 -22.604  45 
 172.845 -30.5311  45 
 171.941 -31.4582  45 
 159.231 -36.7636  45 
 150.24 -35.2379  45 
 148.572 -38.9607  45 
 146.407 -48.2149  45 
 142.046 -60.7658  45 
 147.242 -70.1518  45 
 149.552 -78.8925  45 
 150.24 -82.2513  45 
 152.123 -87.8192  45 
 159.231 -96.2427  45 
 171.941 -89.3746  45 
 180 -99.0437  45 

 180  99.0437  45 
 171.941  96.8533  45 
 161.149  91.2589  45 
 159.231  90.531  45 
 150.24  81.3254  45 
 149.726  80.39  45 
 145.169  70.3948  45 
 140.62  61.2304  45 
 140.02  60.1171  45 
 140.62  58.6852  45 
 145.085  51.5957  45 
 150.24  43.5104  45 
 154.385  39.9326  45 
 159.231  32.2762  45 
 159.848  31.5046  45 
 171.941  25.4906  45 
 180  22.604  45 

 140.599 -179.998  45 
 140.62 -179.942  45 
 142.625 -169.521  45 
 145.858 -159.05  45 
 149.764 -150.039  45 
 150.24 -149.235  45 
 159.231 -148.625  45 
 166.141 -150.077  45 
 171.941 -150.415  45 
 172.872 -149.723  45 
 180 -141.193  45 

 140.599  179.998  45 
 140.62  179.951  45 
 142.621  170.807  45 
 144.993  160.793  45 
 150.24  154.182  45 
 159.231  151.21  45 
 160.434  150.016  45 
 171.941  142.515  45 
 180  141.193  45 

 26.2358 -179.849  45 
 26.1419 -170.43  45 
 28.8991 -159.828  45 
 29.3577 -159.045  45 
 31.2556 -159.845  45 
 40.4375 -166.722  45 
 42.8379 -159.89  45 
 47.4429 -150.146  45 
 49.839 -145.925  45 
 56.1839 -138.805  45 
 59.5194 -133.663  45 
 62.0991 -139.507  45 
 67.771 -150.471  45 
 68.2762 -151.341  45 
 78.0628 -151.895  45 
 84.7837 -159.805  45 
 89.0262 -168.004  45 
 90.8258 -176.099  45 
 90.9494 -176.254  45 

 26.2358  179.849  45 
 26.7968  170.842  45 
 29.3577  164.745  45 
 40.4375  163.075  45 
 41.6468  159.611  45 
 47.897  150.706  45 
 49.839  145.732  45 
 57.4025  139.741  45 
 59.5194  138.395  45 
 60.0855  139.538  45 
 65.2208  150.998  45 
 68.2762  154.598  45 
 78.0628  151.886  45 
 85.6238  161.343  45 
 89.9467  171.087  45 
 90.8258  175.979  45 
 90.9494  176.254  45 

-90.9494 -176.254  45 
-90.8258 -175.979  45 
-89.9467 -171.087  45 
-85.6238 -161.343  45 
-78.0628 -151.886  45 
-68.2762 -154.598  45 
-65.2208 -150.998  45 
-60.0855 -139.538  45 
-59.5194 -138.395  45 
-57.4025 -139.741  45 
-49.839 -145.732  45 
-47.897 -150.706  45 
-41.6468 -159.611  45 
-40.4375 -163.075  45 
-29.3577 -164.745  45 
-26.7968 -170.842  45 
-26.2358 -179.849  45 

-90.9494  176.254  45 
-90.8258  176.099  45 
-89.0262  168.004  45 
-84.7837  159.805  45 
-78.0628  151.895  45 
-68.2762  151.341  45 
-67.771  150.471  45 
-62.0991  139.507  45 
-59.5194  133.663  45 
-56.1839  138.805  45 
-49.839  145.925  45 
-47.4429  150.146  45 
-42.8379  159.89  45 
-40.4375  166.722  45 
-31.2556  159.845  45 
-29.3577  159.045  45 
-28.8991  159.828  45 
-26.1419  170.43  45 
-26.2358  179.849  45 

-180 -141.193  45 
-171.941 -142.515  45 
-160.434 -150.016  45 
-159.231 -151.21  45 
-150.24 -154.182  45 
-144.993 -160.793  45 
-142.621 -170.807  45 
-140.62 -179.951  45 
-140.599 -179.998  45 

-180 -22.604  45 
-171.941 -25.4906  45 
-159.848 -31.5046  45 
-159.231 -32.2762  45 
-154.385 -39.9326  45 
-150.24 -43.5104  45 
-145.085 -51.5957  45 
-140.62 -58.6852  45 
-140.02 -60.1171  45 
-140.62 -61.2304  45 
-145.169 -70.3948  45 
-149.726 -80.39  45 
-150.24 -81.3254  45 
-159.231 -90.531  45 
-161.149 -91.2589  45 
-171.942 -96.8533  45 
-180 -99.0437  45 

-180  99.0437  45 
-171.941  89.3746  45 
-159.231  96.2427  45 
-152.123  87.8192  45 
-150.24  82.2513  45 
-149.552  78.8925  45 
-147.242  70.1518  45 
-142.046  60.7658  45 
-146.407  48.2149  45 
-148.572  38.9607  45 
-150.24  35.2379  45 
-159.231  36.7636  45 
-171.941  31.4582  45 
-172.845  30.5311  45 
-180  22.604  45 

-180  141.193  45 
-172.872  149.723  45 
-171.941  150.415  45 
-166.141  150.077  45 
-159.231  148.625  45 
-150.24  149.235  45 
-149.764  150.039  45 
-145.858  159.05  45 
-142.625  169.521  45 
-140.62  179.942  45 
-140.599  179.998  45 


# Contour 4, label:       40
 52.3629 -58.7887  40 
 59.5194 -48.635  40 
 66.2596 -59.2886  40 
 66.8939 -68.2246  40 
 59.5194 -77.0979  40 
 50.2609 -67.1106  40 
 52.3629 -58.7887  40 

 52.9673  61.3759  40 
 59.5194  70.814  40 
 63.8366  60.3002  40 
 63.712  51.3315  40 
 59.5194  44.2776  40 
 51.7255  52.6522  40 
 52.9673  61.3759  40 

-63.712 -51.3315  40 
-59.5194 -44.2776  40 
-51.7255 -52.6522  40 
-52.9673 -61.3759  40 
-59.5194 -70.814  40 
-63.8366 -60.3002  40 
-63.712 -51.3315  40 

-66.8939  68.2246  40 
-59.5194  77.0979  40 
-50.2609  67.1106  40 
-52.3629  58.7887  40 
-59.5194  48.635  40 
-66.2596  59.2886  40 
-66.8939  68.2246  40 

 180 -41.8402  40 
 171.941 -49.2549  40 
 170.397 -49.9693  40 
 163.783 -58.7453  40 
 171.941 -63.7055  40 
 176.376 -70.767  40 
 180 -76.9897  40 

 180  76.9897  40 
 171.941  75.8339  40 
 162.841  71.0499  40 
 164.98  61.7738  40 
 171.941  52.4019  40 
 172.208  52.1099  40 
 180  41.8402  40 

 172.969 -179.529  40 
 172.356 -167.861  40 
 178.993 -160.159  40 
 180 -159.505  40 

 167.338  179.656  40 
 171.941  177.04  40 
 172.969  179.529  40 

 151.897 -180  40 
 159.228 -171.277  40 
 159.287 -171.262  40 
 167.338 -179.656  40 

 151.897  180  40 
 156.107  170.947  40 
 159.231  169.233  40 
 171.941  167.519  40 
 178.045  161.237  40 
 180  159.505  40 

 47.5047 -179.63  40 
 49.4611 -167.765  40 
 49.839 -166.254  40 
 52.7816 -160.641  40 
 59.5194 -155.913  40 
 62.4094 -160.289  40 
 68.2762 -172.199  40 
 72.8727 -173.043  40 
 68.2762 -174.072  40 
 64.6946 -179.277  40 

 47.5047  179.63  40 
 49.839  174.416  40 
 51.8363  170.214  40 
 54.6868  159.639  40 
 59.5194  156.642  40 
 62.8159  160.422  40 
 65.7496  169.878  40 
 64.6946  179.277  40 

-64.6946 -179.277  40 
-65.7496 -169.878  40 
-62.8159 -160.422  40 
-59.5194 -156.642  40 
-54.6868 -159.639  40 
-51.8363 -170.214  40 
-49.839 -174.416  40 
-47.5047 -179.63  40 

-64.6946  179.277  40 
-68.2762  174.072  40 
-72.8727  173.043  40 
-68.2762  172.199  40 
-62.4094  160.289  40 
-59.5194  155.913  40 
-52.7816  160.641  40 
-49.839  166.254  40 
-49.4611  167.765  40 
-47.5047  179.63  40 

-167.338  179.656  40 
-159.287  171.262  40 
-159.231  171.276  40 
-151.897  180  40 

-172.969 -179.529  40 
-171.941 -177.04  40 
-167.338 -179.656  40 

-180 -159.505  40 
-178.045 -161.237  40 
-171.941 -167.519  40 
-159.231 -169.233  40 
-156.107 -170.947  40 
-151.897 -180  40 

-180 -41.8402  40 
-172.208 -52.1099  40 
